"model","group","s_iter","seed","Nsubj","eps","psi","eta","xi","E0","w0","cs"
"m3_KF_sliced2_halfStudentT_reparam_confEs_norm","All",60,64455,30,0.724948189025797,0.307233527354223,0.772050540968422,0.986389405205862,0.794925285708879,0.380170675617235,0.252359245886
