"model","group","s_iter","seed","Nsubj","eps","psi","eta","xi","E0","w0","cs"
"m3_KF_sliced2_halfStudentT_reparam_confEs_norm","All",92,48081,30,0.435936285332322,0.359769056934365,0.59032957947893,0.996292711877287,0.911958719242724,0.456073648826459,0.512513160549388
