"model","group","s_iter","seed","Nsubj","eps","psi","eta","xi","E0","w0","cs"
"m3_KF_sliced2_halfStudentT_reparam_confEs_norm","All",103,39323,30,0.726678603269898,0.623545752360743,0.679520317991705,0.995483742933441,0.807197478856782,0.351279672699572,0.424355368081934
