"model","group","s_iter","seed","Nsubj","eps","psi","eta","xi","E0","w0","cs"
"m3_KF_sliced2_halfStudentT_reparam_confEs_norm","All",26,35413,30,0.800468631426385,0.677593119675171,0.600737042700837,0.992789966842424,0.849468160058907,0.176040264036863,0.543208738589433
