"model","group","s_iter","seed","Nsubj","eps","psi","eta","xi","E0","w0","cs"
"m3_KF_sliced2_halfStudentT_reparam_confEs_norm","All",15,34160,30,0.774979281435938,0.429867875725147,0.798876342427751,0.992466840347068,0.948590302400032,0.518096202884393,0.419758849916905
