"model","group","s_iter","seed","Nsubj","eps","psi","eta","xi","E0","w0","cs"
"m3_KF_sliced2_halfStudentT_reparam_confEs_norm","All",7,11848,30,0.660947749975452,0.357300631532371,0.879229410472362,0.991354934144034,0.93267668187076,0.15655167928317,0.383777047891117
