"model","group","s_iter","seed","Nsubj","eps","psi","eta","xi","E0","w0","cs"
"m3_KF_sliced2_halfStudentT_reparam_confEs_norm","All",29,54666,30,0.755879701746842,0.592101140784911,0.815693130527447,0.995312463010617,0.904073028394587,0.140536159704771,0.460613294617825
