"model","group","s_iter","seed","Nsubj","eps","psi","eta","xi","E0","w0","cs"
"m3_KF_sliced2_halfStudentT_reparam_confEs_norm","All",12,82891,30,0.812329677803575,0.581800431195627,0.78885299665197,0.99624230267716,0.804003855658458,0.394512946319334,0.171911367937055
