"model","group","s_iter","seed","Nsubj","eps","psi","eta","xi","E0","w0","cs"
"m3_KF_sliced2_halfStudentT_reparam_confEs_norm","All",17,47422,30,0.825382970299596,0.465993346686441,0.597972996901786,0.99449706099884,0.883500116714741,0.393537965549869,0.516801783791574
