"model","group","s_iter","seed","Nsubj","eps","psi","eta","xi","E0","w0","cs"
"m3_KF_sliced2_halfStudentT_reparam_confEs_norm","All",41,51623,30,-0.206069586434944,-0.360046082486309,-0.158353147837933,-0.000166191562268554,0.0322772673775781,0.135577209456773,-0.285666201986672
