"model","group","s_iter","seed","Nsubj","eps","psi","eta","xi","E0","w0","cs"
"m3_KF_sliced2_halfStudentT_reparam_confEs_norm","All",40,41736,30,0.790619123243266,0.636151988345499,0.871171541258061,0.995202877228237,0.847840904917454,0.507491657265409,0.502801786171454
