"model","group","s_iter","seed","Nsubj","eps","psi","eta","xi","E0","w0","cs"
"m3_KF_sliced2_halfStudentT_reparam_confEs_norm","All",16,90531,30,0.884240535157166,0.520550834514855,0.755136781438908,0.998233331183686,0.950296849463925,0.116173285814509,0.38254057316399
