"model","group","s_iter","seed","Nsubj","eps","psi","eta","xi","E0","w0","cs"
"m3_KF_sliced2_halfStudentT_reparam_confEs_norm","All",24,14325,30,0.848595914187199,0.485435825706437,0.648697679612051,0.994646794992047,0.811107167104506,0.304810900535805,0.534168420027921
