"model","group","s_iter","seed","Nsubj","eps","psi","eta","xi","E0","w0","cs"
"m3_KF_sliced2_halfStudentT_reparam_confEs_norm","All",33,66869,30,0.824380666088275,0.422413383807133,0.789986049180098,0.984955831729453,0.866550363527389,0.225060659651164,0.359108039144359
