"model","group","s_iter","seed","Nsubj","eps","psi","eta","xi","E0","w0","cs"
"m3_KF_sliced2_halfStudentT_reparam_confEs_norm","All",4,13577,30,0.778308888644082,0.627255862492657,0.670017541720114,0.99489628641308,0.906326369865934,-0.0474505742343887,0.509041801369924
