"model","group","s_iter","seed","Nsubj","eps","psi","eta","xi","E0","w0","cs"
"m3_KF_sliced2_halfStudentT_reparam_confEs_norm","All",43,46509,30,0.689660105910144,0.599320605944871,0.748556443835731,0.995572237190749,0.933263803712819,0.53411335136146,0.436434113219995
