"model","group","s_iter","seed","Nsubj","eps","psi","eta","xi","E0","w0","cs"
"m3_KF_sliced2_halfStudentT_reparam_confEs_norm","All",10,18515,30,0.816218621981269,0.76058254725202,0.844193221180482,0.996588527401436,0.599413083406646,0.42264740826995,0.677935625206445
