"model","group","s_iter","seed","Nsubj","eps","psi","eta","xi","E0","w0","cs"
"m3_KF_sliced2_halfStudentT_reparam_confEs_norm","All",42,25459,30,0.819908192948177,0.654362184345118,0.88363762788562,0.993575208579182,0.870159742641124,0.359573678144264,0.550243548012646
