"model","group","s_iter","seed","Nsubj","eps","psi","eta","xi","E0","w0","cs"
"m3_KF_sliced2_halfStudentT_reparam_confEs_norm","All",28,93668,30,0.891138794391011,0.502524265860739,0.852801616826137,0.996556941543331,0.753697917158219,0.351110171047045,0.511877396845813
