"model","group","s_iter","seed","Nsubj","alpha","gam","eta","E0","cs"
"m1_RL_sliced2_halfStudentT_reparam_confEs_norm","All",27,79741,30,0.853866832562451,0.900106364598412,0.993177849357242,0.516624150453068,0.32483946816447
