"model","group","s_iter","seed","Nsubj","alpha","gam","eta","E0","cs"
"m1_RL_sliced2_halfStudentT_reparam_confEs_norm","All",46,27941,30,0.712054858818745,0.934501468366333,0.986544151237289,0.613328327423192,0.408934731046243
