"model","group","s_iter","seed","Nsubj","alpha","gam","eta","E0","cs"
"m1_RL_sliced2_halfStudentT_reparam_confEs_norm","All",1,19848,30,0.597630639975767,0.930916096987945,0.990115181307582,0.682998945639213,0.452782545811555
