"model","group","s_iter","seed","Nsubj","alpha","gam","eta","E0","cs"
"m1_RL_sliced2_halfStudentT_reparam_confEs_norm","All",39,22162,30,0.859090254388618,0.807583077463534,0.992090264157481,0.687131468291411,0.579982020524137
