"model","group","s_iter","seed","Nsubj","alpha","gam","eta","E0","cs"
"m1_RL_sliced2_halfStudentT_reparam_confEs_norm","All",20,81534,30,0.667050247434804,0.937648883436666,0.989842074087812,0.726181641979716,0.5116597631442
