"model","group","s_iter","seed","Nsubj","alpha","gam","eta","E0","cs"
"m1_RL_sliced2_halfStudentT_reparam_confEs_norm","All",26,61840,30,0.775900296657056,0.905359222051047,0.983593480239126,0.655784642196147,0.465298949973976
