"model","group","s_iter","seed","Nsubj","alpha","gam","eta","E0","cs"
"m1_RL_sliced2_halfStudentT_reparam_confEs_norm","All",30,81768,30,0.613160586887819,0.92021642347056,0.997312077442845,0.691780356707228,0.726523354904799
