"model","group","s_iter","seed","Nsubj","alpha","gam","eta","E0","cs"
"m1_RL_sliced2_halfStudentT_reparam_confEs_norm","All",3,64191,30,0.781265776588411,0.950082767506699,0.98920069427202,0.682481680113974,0.424862383417455
