"model","group","s_iter","seed","Nsubj","alpha","gam","eta","E0","cs"
"m1_RL_sliced2_halfStudentT_reparam_confEs_norm","All",42,89442,30,0.744944701019003,0.903396881094816,0.997261310791051,0.885852589217653,0.359627403692542
