"model","group","s_iter","seed","Nsubj","alpha","gam","eta","E0","cs"
"m1_RL_sliced2_halfStudentT_reparam_confEs_norm","All",33,89363,30,0.692071467563327,0.823098500819607,0.988646337236643,0.676608062496572,0.559707467908551
