"model","group","s_iter","seed","Nsubj","alpha","gam","eta","E0","cs"
"m1_RL_sliced2_halfStudentT_reparam_confEs_norm","All",13,5729,30,0.740090133056416,0.903193464521404,0.995794002729157,0.815724672293701,0.280528254635208
