"model","group","s_iter","seed","Nsubj","alpha","gam","eta","E0","cs"
"m1_RL_sliced2_halfStudentT_reparam_confEs_norm","All",38,35303,30,0.849721800874328,0.92361345348363,0.997182096099364,0.621291099327022,0.357409059789244
