"model","group","s_iter","seed","Nsubj","alpha","gam","eta","E0","cs"
"m1_RL_sliced2_halfStudentT_reparam_confEs_norm","All",43,73126,30,0.718474779810106,0.74221481142005,0.995959710821125,0.800677877378678,0.238817299531951
