"model","group","s_iter","seed","Nsubj","alpha","gam","eta","E0","cs"
"m1_RL_sliced2_halfStudentT_reparam_confEs_norm","All",50,43046,30,0.526225837573995,0.940883348184129,0.988210179034378,0.765956058099877,0.579391358967299
