"model","group","s_iter","seed","Nsubj","alpha","gam","eta","E0","cs"
"m1_RL_sliced2_halfStudentT_reparam_confEs_norm","All",34,3270,30,0.667353655960247,0.864858217462741,0.997816474971832,0.776946134643852,0.578651359612211
