"eta","C","cs"
10.1392897870488,8.23374803255901,16.334743962899
26.6743395827345,41.3856123944904,14.6973956452611
10.1911905301157,27.2299758718425,17.3303486955631
0.599390650471522,26.1548674515226,0.0111343898651033
7.33160257990033,18.34010461587,14.0700776306168
31.2695535268093,16.7192480633528,24.91506768718
2.96486818164685,4.08681540691917,15.4589901466935
26.1157534770173,40.4673535764784,18.5802971414183
14.9456986236838,12.5771495617622,9.62227476456559
17.463550347318,37.6077168002411,12.709331623041
10.5652641443974,49.6619942097421,18.0323773399188
25.2466894176362,36.3802092092782,11.1949579616959
10.7970694486094,72.8690446499586,14.0268871775761
9.71130966344718,22.6422436718113,20.471020948741
14.3585083931697,3.25095442638329,17.2172574791112
8.86723600002306,5.2251625114606,18.1481880145827
6.57038638349736,66.8474867672861,20.4192894369576
9.31846411564711,43.4649662458431,21.4157879740727
10.765440271053,19.7573298755764,17.0903934479403
0.207087033492709,44.5856068229904,16.0156821687567
6.34022999776131,18.2309640501147,22.3098075020952
1.73935016469473,9.02787752025792,25.1156122936064
4.78839785836738,61.4328311622407,21.7338625065741
9.24965359222343,11.5547667152378,17.4326047033318
4.88531744135176,36.2395479476498,11.8816060293946
15.9939533050672,7.17383969341325,20.7114946510499
10.2954927885192,61.9404705557558,12.7271227943618
16.6506566073812,3.98469736426422,19.7307133868994
2.25864714842217,14.4883382831519,22.3823039210693
8.41352041836454,25.2515265721278,12.7766545998082
