"eta","C","cs"
24.8445369152354,27.9401864087405,20.4499545701833
3.59379180394978,18.0539526749217,2.11806188095082
8.87505954239167,3.31740924739035,24.7521500357111
13.4792887385057,6.18938502165616,14.1270927999198
6.75672828097806,65.0145121033286,16.5727641655118
12.8130615973233,8.04518478976858,17.776697657415
10.0696065472165,15.6545419044795,20.0264355582275
14.943527098515,18.7883812823153,17.0631201897404
17.2872165616877,40.9911781696379,21.1801957688415
3.5426749211734,1.56546858881253,20.2850051543209
13.0004589118875,30.1506473205078,22.8656395571005
36.7024942235982,11.7485589438841,20.2379255822509
9.81013240023968,29.9630170642984,17.1346510952132
26.7691130882642,15.7642112225928,22.1251908772602
13.1622971654959,39.9137158595511,20.0642089287804
5.77279586308656,27.300860123725,22.0626598974008
6.27608172872209,3.87790018994117,17.4613004935114
6.03744637403569,25.4601419573421,20.796211421709
13.0845919732464,33.1477868751137,19.9889049955066
11.1979900017531,65.6208423922117,21.3494612917573
12.8932083679844,15.5073915020603,20.7617757613498
33.1621792449867,35.6985866559258,12.283455256209
9.85368025160344,21.5018280078069,20.3935118446614
30.0488226072146,34.039471156377,15.2284373033628
17.892142547193,38.6273251712668,20.916101416809
13.7454606193508,37.0723381842497,24.6943646089282
5.4736778249057,74.8746224189433,15.1548662253447
4.87030778051822,9.99243573194837,20.166299762542
25.491156294091,60.1478193317225,16.1726364180763
8.48274843201265,39.3789576532527,14.6010896401945
