"alpha","eta","E0","cs"
0.496192058330194,9.68544293134202,27.4496012656766,6.55673696241695
0.732975480805804,18.2340561077873,38.5390063365232,6.83563842586884
0.874816556359517,8.66158876323229,41.6614220886146,6.57363989484545
0.506997355901764,15.7187568520396,22.1004901961313,4.26089664936467
0.773614419272476,8.73437022504634,38.0293369816691,1.29005418336507
0.564922114318119,7.32881824508737,93.4306467840088,7.19592363286422
0.627896682123831,1.87644852122719,73.2099837164625,7.63844032753573
0.607258073900492,5.99403740325286,49.2373094585779,8.04082397817094
0.630186354399742,8.78937667638943,39.4109281575857,6.67268643646345
0.790530823900122,3.93826650855098,36.9172781664411,0.377509840237146
0.790323640269013,0.158846932865791,55.7893032962273,3.85399226322728
0.752551960443752,3.30807223860793,41.1569012296074,8.70584748088718
0.657237552633092,5.66044900148418,53.5831229133415,3.7517867392941
0.643441668884666,0.216335566949344,23.3899512511613,3.26686970898575
0.682613285195379,6.76079049674345,21.2436203153482,8.11201101134494
0.612724137780061,0.353351664079801,13.3004496331266,6.67667789310232
0.758660830002279,11.3849391561279,40.3989279853556,6.95287571612642
0.431857303578307,0.804868164782119,72.5878581748048,2.40865840420468
0.753925180741208,16.1316385112327,38.8311455458409,7.13325476212852
0.533270731274659,18.7777748625177,53.3716628021696,6.96909062207647
0.52519335591787,4.02494206618874,24.055451136425,4.91103260863461
0.712896464455476,3.8167960945851,24.0672475014855,7.5352704032847
0.3986310094107,4.41685818399475,6.23388314115129,5.30040412057597
0.732953292227553,12.151242632588,40.0431880715919,5.32777841050202
0.734109689772279,0.376969518307483,42.7892330173392,5.74618522049761
0.460850692466524,2.60291026498957,87.4842415318786,8.40161733206813
0.841888490992158,5.7493422730303,32.9440964132004,6.75652095005009
0.665667856150354,23.1024910456685,65.0483407438344,6.21900122589857
0.634325649025966,2.19114985632167,41.2773851087437,0.0670627633616784
0.713113810799018,12.3327594659406,39.2781324978918,4.86425434120605
