"eta","C","cs"
12.810995641816,39.3152598886588,17.2844506746922
17.664939089423,23.69129995748,18.8551758989911
16.2387034848206,29.3360605000538,20.9415551604734
23.4607194584962,30.5854001004967,20.8716708899932
12.2376477070567,20.1612645350897,17.8158118861947
13.320863297449,12.0019185138869,22.75156279465
14.7410009883884,1.82410672797117,20.6887809888192
11.3720950045443,17.7239311878947,12.5170453363218
18.9618887753334,22.5175592645829,21.4062472953405
4.74281657937642,60.05751318065,16.234905297817
11.9431239919509,65.4840689804963,17.7904315845404
3.36601732585424,70.9197093390634,16.0622187647637
14.8469627016018,29.1710836117043,20.5870526597947
6.16708780288172,11.2719862003881,15.8096012367445
14.1939938318484,32.0868281015672,17.3183334452885
14.3033862970682,22.5021056362426,12.5466447121701
12.273312998206,27.476139582084,18.4701290801894
29.2412086000837,27.7196830824605,21.1170345332338
5.07384554628422,58.0116490550286,15.7065504403531
11.7905467740783,65.8918983233465,11.4373488574694
6.87337443766738,63.8348016229333,13.9671974756805
12.436632399708,3.78063834212871,18.7474967385405
13.5089782267224,16.1860891558076,16.467282466706
6.13169246449238,8.91795447902542,14.8467420930927
20.610127229171,49.047762291022,14.9975246122639
0.795683550480883,42.9899263753121,20.9504991614053
13.0614295289917,34.0815723437368,19.9283824218245
0.736974326682861,7.35218671814513,20.4519867484034
33.9201778481189,10.1845727151636,17.8902476897683
14.0719508992772,44.6113047906861,20.8302967095185
