"alpha","eta","E0","cs"
0.798328247961765,16.0049026522421,42.7148522219935,8.89829708371425
0.625676989887642,12.3762851444786,40.4358553259939,8.43413209445387
0.736911175181152,6.19225048380973,76.5464237949698,11.9228309942127
0.664611757030273,7.80577593480556,23.6263559959142,9.39207202626443
0.746315484204632,9.13474399005138,92.0172951445912,12.515942314537
0.775564844642871,8.44732314245623,42.6479938549932,9.37811558585662
0.596551218379617,1.09598334643222,15.1390630946082,9.28910560658832
0.676226861269182,2.97291542408298,34.9763032271015,10.6368707536629
0.861386462930471,4.54413499040169,39.8920011982189,10.8358772955623
0.783573380308569,2.31957687888186,39.5542104694629,11.1966451575161
0.751007937947841,4.12703950582952,13.0006564597219,11.5050762735163
0.644675972822103,13.163883419989,42.7799311349321,10.3295647760394
0.690126995915853,11.8433175941243,42.3933208198227,0.163287282383546
0.621151679994327,7.32934871470278,42.9466833837147,4.20563429163717
0.720649760127206,7.42013018505096,42.7569557101687,9.42747856070333
0.707523377705863,9.82906869244443,20.0195247307416,12.000131604338
0.663258308201746,12.8018757708991,40.5373052670559,9.77817886009506
0.581691929445151,5.86623092555814,72.9778897250415,9.42652992840656
0.834229948199594,5.68203251687641,21.3013370462997,12.3566974912788
0.837388674976009,4.63484311738051,51.5355815090964,10.9764804587528
0.835092012151371,6.49620945146596,35.1789756113802,9.94212173706265
0.458140626768785,2.15094398419191,40.1575432322938,10.5486566729317
0.766836163619576,12.1507981512858,36.8010785816942,0.431375757031153
0.787961509586793,3.21025017738708,74.9995513515124,10.7161643932007
0.811403825092541,4.6972500817416,43.2747319359252,1.47970460722626
0.569597290523586,13.2380881239037,37.8268399477181,10.1315075302907
0.722848382733757,12.1804254471438,70.332214435971,9.86519964825378
0.705691719206704,2.21965394616326,41.024004759885,9.78086549031427
0.754763497940901,8.67075264822863,61.2661305519845,12.0509287519846
0.462362344137955,17.0664365187331,59.2158466398378,6.48566826338784
