"alpha","eta","E0","cs"
0.574268144048729,16.1118859446372,48.5803549797383,3.54284898360585
0.570623687066278,10.4846168116429,88.2059945891309,10.9768736031915
0.632845663482368,6.7141805901092,15.2447036546951,8.72149534215024
0.631132752793522,1.19277141226959,6.26321227117057,11.3097273951228
0.629143280286641,6.17782837815373,107.817997105647,14.7834744852155
0.758532256191154,4.82827053492088,50.4667532897021,7.19335504506481
0.59874172856158,6.93133978553241,62.819842579677,6.81860756484182
0.691062175964349,10.0435512316654,49.5976932708145,11.6135515239843
0.35017203266353,0.452193003266083,43.5609258691268,10.6412139691068
0.567742038543947,9.52022796187405,19.1430323297221,11.8229352475299
0.594600722334532,15.5106764007413,51.0994399655881,0.257288483950091
0.743983336414696,10.4632854279466,52.6593414345939,10.8541254767097
0.652709870241361,12.3541418257297,21.8945491560572,11.4321621127106
0.496511739897539,9.17552866820172,83.6607638302974,12.3869490554251
0.217777275477662,10.0144124206383,63.6334293316553,13.5097588834712
0.753159800041006,3.2114461489595,50.1521763595085,13.9389973596579
0.66205828241892,12.4897608726064,83.8749845555236,12.9257716573731
0.664335854261894,7.29699274692199,85.3846124867192,13.1022562484505
0.479233198815908,9.38665086998289,41.7111294505793,9.26889695860554
0.45289036588434,1.08407762652554,91.2025504065434,10.6764572409514
0.695122148838239,2.85197530755671,39.9317760212897,0.651167643784827
0.78723466807156,6.98621276274212,32.8626025743124,10.1766772151672
0.721367268482098,6.05519772187118,86.8405074339992,13.4799599910606
0.513496479878481,3.42991516213032,92.1334496782962,13.9298269445451
0.687328288360761,3.3820467293487,11.0508906900688,14.2060098493617
0.757290600190739,0.0921121338944287,104.490578613239,14.5279135424681
0.58317130096138,9.09269832803374,27.693913439312,8.26573857271174
0.846082905343436,1.60123827448062,60.1517079258185,12.9655537897238
0.478190183908739,2.32138894222234,20.6512901948673,8.17325151465618
0.569617827910324,2.50158130837856,40.8667960020496,13.8913474268135
