"psi","eta","xi","E0","w0","cs"
2.09331904801101,1.39770603122222,4.69066741625392,79.2402547041282,6.04189203048956,5.18220933052882
1.31786725959596,0.926429876656218,28.253257675836,25.3447452752841,6.60926706932393,2.89118534935963
1.4603766706739,1.89958224118165,16.7444697837641,45.8797809025179,4.31107016327519,0.10341851480415
0.46392491655695,2.48429227890765,0.475727958401809,46.3083416766836,6.08717626526927,2.99231640553418
1.07605339577541,1.11948438032275,0.00991032715064799,31.8902475172706,13.4104764761642,6.05230480067561
1.09086371096573,1.81831086458394,8.21869943017176,31.5704955554528,11.9312874704877,6.18872679692626
1.8245880767948,1.10950757327945,6.02336523187697,70.308575971882,9.10870744910883,2.82980457052937
2.29513901551716,0.472122337344126,1.98438105756463,49.8100337890654,9.11821229085575,0.280060786497543
1.42874984513952,1.09199922177343,5.44121946637059,18.6675528875008,8.13836821264447,3.64462182460943
1.31203799282763,2.71333284335848,0.211104782569454,80.0737617566542,5.31940445690621,6.38901675751166
0.989064743824057,1.91849026009238,13.698473296426,31.9248201075038,6.70687665033698,7.9846394269588
0.304421843266896,3.18051845765277,1.83377716106824,39.7154195890745,6.50734914754088,3.34458260166735
2.12284721560974,0.983734210662451,4.51472494063634,8.49492664603578,5.46945545708002,8.45883966464557
1.45617792966502,1.58282760087661,10.3265828768588,23.4519012593821,7.13737938491671,7.33034493736585
0.670293644086319,1.6674655296351,11.6540472343849,35.328162375778,5.98675378789972,1.25160520536668
0.629380392993224,2.05769828672689,8.43489667211082,35.8215241725856,7.60241062512583,3.18482709453899
0.538888244349588,1.49811247501327,12.4988695999983,26.5766400887643,10.554943820027,4.62222360801266
1.24584962659513,0.173600852125374,0.0979807711519411,35.2485538306347,8.3208246137968,4.11152351969042
1.14137753227048,1.98510435179067,16.8195190025455,59.8111234497093,7.06059593508723,8.33842529759379
1.19704785679455,0.549490920437059,5.27530273873018,42.3918444402933,8.87146674824204,3.07319918029899
0.638427395180134,1.67843178050171,16.0970962366053,32.7402074197164,9.60787515596038,7.44841929035433
1.27037416154661,2.23985611283476,7.29412044630687,31.1227835477301,9.25515715149642,6.55028790281547
1.31120126177175,1.38770680436709,8.3132345774686,18.6317634283247,10.9059253327312,7.28237461516906
1.42650736508711,1.5050062179962,14.683613165545,41.8528499188055,5.40695512620179,0.319923045579551
0.928288266599428,2.86352184696279,8.03337587966831,20.5202982576473,7.48284080006585,7.66141465338285
1.20496941857343,1.04618904206508,2.98151400938752,32.6763102792582,2.65113344120384,4.91068901253555
0.999738104688914,1.63640439553106,6.8745444507574,24.9493407097246,5.85513000750383,7.58405366601989
1.01652186290152,2.85841862297839,9.51661768235575,61.9524977455376,8.22162014867806,5.45145855987409
1.4669386870078,1.34373178172124,11.326267679874,17.9728769185461,4.27950000888279,4.5701339753593
1.41943041832257,1.40518160798593,16.0545286136122,49.5644697108854,8.41926754438769,7.52332513727419
