"eta","C","cs"
11.7255241581974,0.977959074500212,24.5328017783427
8.25142150794277,45.8306955670559,27.0723679276021
4.5932661608042,54.1678166442602,21.5616938746909
0.768354076918016,42.4833229683906,21.3019311619949
20.4185928066423,40.9697540342522,25.9503680505033
0.863390615005604,38.1404040042127,24.0540761767592
5.676990593084,7.04450703217304,28.0827688502694
11.7809194455998,42.0745017753585,22.4526828811444
9.3604847543704,47.4475864945545,19.2763667456558
10.2072121924318,1.00918824157666,24.4195672824939
3.02289033235812,6.52810255007325,18.5553649126118
13.1586280468694,0.708233412307451,24.5621804740778
25.1217269324072,1.70216899992783,20.8520116964352
10.5127501469533,12.6374509653813,20.75517907056
4.80253519705141,46.5006402301528,23.2108998810961
12.2216009240695,46.2243871703518,25.4155293220611
10.0327175408413,21.8311928546556,24.5974838966558
27.4408794315077,55.2595192579684,24.6132329272247
4.1244726556278,1.23066524128957,24.6059397603193
15.3514950881576,1.29082847832785,22.8207250351965
6.07864597701421,4.07541787295704,27.3720362559483
7.77125067068585,14.5763692389621,25.954063847138
23.1898551337364,30.7548432248313,25.9300857731616
7.99153120988318,5.68852474546867,23.5861598205445
15.497875184371,8.28322696298491,22.1710766267384
4.72344277828662,17.726453594112,23.4685956246271
1.77905172957567,3.77135347144881,27.3778038994895
9.17087165819195,4.89262031249327,24.1415540649206
2.92836019571334,36.1542341972546,21.9545198396206
9.32333690039931,32.0780274550667,25.9055155653966
