"eps","psi","eta","xi","E0","w0","cs"
0.832933173322571,1.54705227921335,2.93254738179724,10.8469637310574,65.5761050503151,0.93823343542064,11.7543752789568
2.22182824745154,1.57650598118848,1.76356138268549,12.97909448718,90.0055861353402,0.966130586636572,8.9364629203362
3.30620508639465,1.6638012065936,1.50635974589934,10.3144600401141,90.2751616826001,0.849025046729896,16.3233894588827
2.40792526043426,1.4609033047217,1.91099770775883,7.25953486079032,75.7097257711784,0.896023623357042,16.0506093497297
1.08884041328044,1.37693057145495,3.09144552592334,7.46758483113613,19.0514952417514,0.998426291018174,2.02687243757647
2.02124393003453,1.27512183530718,2.85453622444475,8.94513458717388,68.5907920151346,0.924800058242877,7.56692803646555
1.84873830662906,1.55244691482263,1.90960893034385,6.31415548636323,38.6253346949673,0.990437206289026,14.4880686246158
1.08882255886568,1.77516396707846,1.90713633028203,13.7713595365148,55.0240586599844,0.973858810983346,9.73301718323177
1.30672505304728,1.34537784568621,3.34954132258689,8.41170307933904,98.2288560708709,0.838103386814077,2.4489604451102
1.16114055982021,1.39406290342015,3.09510939796893,13.7386623251808,67.2255806033668,0.928968562256466,16.8619225195758
2.9726026039558,1.40561248499709,1.82926284272638,9.89787983726092,98.2902517665045,0.823140721497175,17.1042954887142
2.05266537359036,1.25985548557877,2.8820927803591,15.7645242466462,56.7234498478153,0.982539286604677,21.3470473629517
0.750050541255138,1.4347919954246,3.3804433270626,11.8674834960128,65.3753378527492,0.971485848170818,18.0008701283755
0.909756312461244,1.37965080244672,3.27478513499642,8.01450275660711,56.7159728692835,1.00437821075682,18.3681888288052
2.47331843832324,1.32851357876843,2.22078863440954,9.38395494149651,95.4858697829508,0.974295056351322,12.9712321427705
1.01488648969067,1.4489060594795,2.87194326620219,5.13259811081298,73.0400951022802,0.988583744495241,12.0473440529376
1.28450092879749,1.44590575740774,2.75697623970604,12.6194902111945,70.1757504615437,0.942864420263754,17.5739087807998
1.88186205521122,1.33236219272309,2.54579644255227,11.0252933292205,31.8879012505076,1.01016428271567,15.9441187212572
1.97966317035497,1.40776228663397,2.39362224102558,16.1744628329378,76.2821134447026,0.963168090788809,7.69966966819586
1.13476866417669,1.30106167799414,3.76550304684641,10.9731871195542,118.072887691718,0.830091774824448,12.066701306094
0.830284469349051,1.45358694524436,2.99391362490119,6.91380473756441,59.6623198341395,1.03950334907803,11.8718092217761
2.50601330740995,1.29751010537134,2.32122930126058,4.81543795236594,48.5533946859057,0.922523207151297,11.56134273522
1.70414269742073,1.41953217452026,2.57213212012908,9.82016317756701,109.922725967596,0.885066889086408,1.90342400045159
1.46696790906746,1.21122319216599,3.65287485787748,7.58657752532916,57.5896532175175,1.00255508308664,14.1439190586313
1.01855202293628,1.39506353473928,3.25640152577977,9.28029586696456,85.2107364509198,0.914514973672093,3.71581508442124
0.764730124610092,1.51967541765357,3.09576929544274,6.35307474294975,80.8410205494494,0.907130189753905,1.44706060352271
2.46392797230587,1.23949039107591,2.5621853866989,7.99826377184919,45.4068188922493,1.0042571693616,11.190967034621
