"alpha","eta","E0","cs"
0.688614705613478,4.87185662371824,12.7453199158798,5.17047173112481
0.718119355119356,2.31436136401562,4.78419874767377,3.90754948221357
0.561704718020804,5.06531936199532,8.45600667856807,4.79116221705114
0.665049905490392,2.80198633238699,36.4882558099401,4.34899129265306
0.722526457086741,10.2647117517102,39.5513105817553,4.22232275524734
0.635053065076044,12.5053351584434,38.3538238711148,3.96030420327542
0.794862519430414,8.65745673622673,25.563962794501,5.00868373263824
0.824279413987205,0.633657815083162,63.1975930148899,4.66280721417536
0.644583533352071,12.7169411273849,33.9805400065584,4.05682564569611
0.900103316768587,2.05753892043202,31.4981342987961,4.50737982201427
0.652157212374816,10.9538291547479,35.3509300032878,4.5871119666183
0.780497774540959,10.828319924798,37.8822319887888,4.9877610491967
0.44561429834917,3.01693952192584,10.3660883827197,4.71315094065
0.570550692475921,9.07700553824175,36.1672669715329,4.64022071001994
0.77076869928075,7.34950577120832,33.5877147443352,4.90621883134491
0.626531779312189,6.46080809749105,27.9620808923816,5.12174171790577
0.829334665018141,3.85357459320673,42.8970249709986,4.37637097596427
0.905332961949769,3.53426280145011,32.8709352145924,4.27219225611385
0.811432882276873,5.907756897226,34.5937760295057,4.79081951695139
0.818103311022706,9.92828178245376,33.5260497154425,4.52658552932211
0.56677885747527,9.46422356688019,35.6208792516898,3.73052534382099
0.782104719891742,7.21189047846297,34.5541714272011,5.8255143668909
0.584910660898957,3.13731853130289,46.2760649885067,4.92388198730836
0.600693758848427,16.1779545255967,51.3914450232306,4.15613952675087
0.772707884717801,1.34028930897183,38.1797826476245,4.57284716134706
0.550136720637844,2.08161871088502,77.9463905845131,4.45394929187108
0.662427614719917,15.8265413649346,33.9769893463222,4.75809611631658
0.793284742190346,5.55094038265727,32.3715999296345,3.85546893648766
0.655474737694938,11.8563125509678,62.5313053472187,4.79598346615512
0.485707756011566,9.83607269254995,33.9021458717673,4.50540751644985
