"alpha","gam","eta","E0","cs"
0.799405647087716,0.0468907382441543,1.13525382694932,20.4262215307808,5.64909427740016
0.805890930415038,0.43110776786071,14.4021852114989,44.8802838392845,7.79030013746332
0.776899124134805,0.0359864442074324,3.02532788600458,65.2671345099654,5.75622348109108
0.800083380482856,0.131845704253263,6.40276783082992,21.2542168728123,0.627616838213089
0.842777667410791,0.109611586536001,4.51182558548348,61.3673738779605,7.38261300588422
0.817009537221774,0.314034824241088,12.55711685668,34.5532740186424,5.63354411173157
0.819553984832931,0.0461310329679201,3.34870912798453,28.4930117155808,7.41358462626867
0.804791925221839,0.122436196345117,1.44778438681823,48.4957227622194,8.12979117556447
0.80685256118731,0.0552278576057441,1.9771890766096,39.0926132375981,0.448700424767292
0.78858009606913,0.281226542626508,12.818693634971,39.5888137740496,4.44291750982161
0.813262945647545,0.476351219692337,9.09774302453342,13.8449223459577,4.97260830740922
0.782944429730691,0.070329273644867,2.90717242867988,33.5904535771992,1.95697388362215
0.810749710920531,0.0946617926055371,17.7253164085816,36.3196561277814,6.1519178193438
0.800667107425581,0.355557405520082,12.5007703012014,61.4094864849644,6.94856528696489
0.826502235434824,0.278360410019363,3.21427328424278,33.0833654310098,7.50806559864598
0.794764638776296,0.232029197635131,8.22575472746826,38.3167034042715,1.91033695186803
0.734423572543955,0.0995956309901597,2.32072697600957,7.84929890976897,7.19126669536996
0.77571295551434,0.110822361866402,4.40418689546515,21.8254626392423,7.62314992247799
0.815373043475081,0.434224775461575,3.10729120810321,15.4388352942961,0.365448120874282
0.716787689757489,0.114773523860999,0.77833958241337,84.1172231944529,8.1972076754855
0.839929074374451,0.42622131990808,1.09294364445829,86.8841081101193,4.6076970736675
0.818003027686929,0.126276525920485,7.19979834677922,33.047436334006,6.77959911160555
0.808006086947043,0.468900861507128,5.11761880685707,55.9572944662563,6.25916810460907
0.738008228207162,0.128660991928462,6.17065616909607,35.1294040769034,6.44512743840997
0.832742809315197,0.0451178440540865,6.77682825391839,42.0573587434421,5.22052341466012
0.843354491361413,0.444173722354093,4.48223211416529,63.9698383206747,6.31636703459795
0.81071485335969,0.0903596900215206,9.76059660612628,34.8832646946759,4.24218561082657
0.802663156397033,0.27930898590056,12.0938277424605,15.2426992793246,4.47967291529027
0.843488631140396,0.51399716641677,0.170250386190403,51.6013773944719,6.70480388976666
0.795175428926327,0.245758947801458,6.17221484822989,18.6835246675169,6.92422879243528
