"eta","C","cs"
2.51892875898832,27.9913476048218,20.3529776044696
10.895939474318,13.4391017173401,19.189451656631
6.0715917946692,74.8480741156119,20.0209816314394
2.18157382872623,3.79889902006919,21.573278423588
13.0776159569225,2.10924395526666,19.5858368064576
19.308304942481,1.53908319241541,15.363274581314
5.35557112688431,46.9908535412091,17.4915826771372
1.7838608767087,42.4278437560683,20.8565441695424
4.54414787379269,2.71556398909809,19.9955916827788
2.40657449940402,0.79975733630702,21.4063164048765
14.333857045116,20.8341969607602,20.1583413409357
11.9432625359011,51.0842093967844,11.1891151755516
3.13809980358924,35.1115944458483,24.0885043836602
26.9669456764912,38.5157215414037,15.4413357227891
6.50186291549386,49.225511635185,17.0971836661975
15.825391631653,1.68271028054486,11.9904002778801
16.4457434338316,79.4322930634072,19.3897031570987
18.6954856473899,7.46301721387914,15.2123883334149
5.0875077199638,10.1412828375822,18.9086354677126
23.3488539595348,58.4048693025092,22.1470404455306
0.64230258799327,8.40797578162046,21.0887334412211
9.38429864669186,43.8559126652996,14.8822530959518
0.115947825054156,2.28228156738752,19.2104125200198
2.38185012675243,55.4306635321623,20.2891319891701
7.4190884936477,13.6592268424211,20.5813935418589
12.7403514198416,11.3075240058536,4.33235171020305
1.69448314368495,33.2842593618664,20.132670374923
15.8904956918362,38.4755044657573,13.6069449177283
18.3155341680457,3.89370570800134,19.8174985902821
6.77507062780495,21.0355932108335,14.1238527226557
