"model","group","s_iter","seed","Nsubj","alpha","gam","eta","E0","cs"
"m1_RL_sliced2_halfStudentT_reparam_confEs_norm","All",99,25193,30,0.693514401228401,0.968165342850979,0.994722893036975,0.844119272195048,0.245450157448226
