"model","group","s_iter","seed","Nsubj","alpha","gam","eta","E0","cs"
"m1_RL_sliced2_halfStudentT_reparam_confEs_norm","All",51,19873,30,0.45405775336167,0.912741006280449,0.990503925316635,0.724388217159933,0.436675978864969
