"model","group","s_iter","seed","Nsubj","alpha","gam","eta","E0","cs"
"m1_RL_sliced2_halfStudentT_reparam_confEs_norm","All",65,46236,30,0.53485984747547,0.88038638813865,0.98984228329881,0.826128764584957,0.672162591425037
