"model","group","s_iter","seed","Nsubj","alpha","gam","eta","E0","cs"
"m1_RL_sliced2_halfStudentT_reparam_confEs_norm","All",95,49961,30,0.744681121849687,0.941219766341695,0.990188703404716,0.776403679340648,0.595091220621749
