"model","group","s_iter","seed","Nsubj","alpha","gam","eta","E0","cs"
"m1_RL_sliced2_halfStudentT_reparam_confEs_norm","All",74,49106,30,0.822204154870408,0.942293305094905,0.995905654672904,0.781761585118045,0.448102390139646
