"model","group","s_iter","seed","Nsubj","alpha","gam","eta","E0","cs"
"m1_RL_sliced2_halfStudentT_reparam_confEs_norm","All",91,66636,30,0.711789446192548,0.938818424169003,0.992109269559079,0.678677391984863,0.442026592432155
