"model","group","s_iter","seed","Nsubj","alpha","gam","eta","E0","cs"
"m1_RL_sliced2_halfStudentT_reparam_confEs_norm","All",93,25673,30,0.691020679975161,0.880419273027287,0.992239965094811,0.666850013470095,0.651398997095057
