"model","group","s_iter","seed","Nsubj","alpha","gam","eta","E0","cs"
"m1_RL_sliced2_halfStudentT_reparam_confEs_norm","All",69,37954,30,0.939060010475907,0.986844148154423,0.971318918453327,0.808543172896421,0.490598011291361
