"model","group","s_iter","seed","Nsubj","alpha","gam","eta","E0","cs"
"m1_RL_sliced2_halfStudentT_reparam_confEs_norm","All",53,46220,30,0.912949472882391,0.918059532744565,0.997036386950042,0.807790236451956,0.506444137162423
