"model","group","s_iter","seed","Nsubj","alpha","gam","eta","E0","cs"
"m1_RL_sliced2_halfStudentT_reparam_confEs_norm","All",96,69125,30,0.872219609908231,0.972840475094912,0.994642231799113,0.565917640665978,0.396952044078344
