"model","group","s_iter","seed","Nsubj","alpha","gam","eta","E0","cs"
"m1_RL_sliced2_halfStudentT_reparam_confEs_norm","All",59,24890,30,0.706236438674788,0.86495860773533,0.990758233041716,0.830862034265474,0.763735014805855
