"model","group","s_iter","seed","Nsubj","alpha","gam","eta","E0","cs"
"m1_RL_sliced2_halfStudentT_reparam_confEs_norm","All",97,87607,30,0.638811458652464,0.945591080103011,0.997584941771373,0.688157762988571,0.41757549190144
