"model","group","s_iter","seed","Nsubj","alpha","gam","eta","E0","cs"
"m1_RL_sliced2_halfStudentT_reparam_confEs_norm","All",75,91186,30,0.667693257369356,0.942921711260798,0.985765890430248,0.726608775652288,0.529670943234149
