"model","group","s_iter","seed","Nsubj","alpha","gam","eta","E0","cs"
"m1_RL_sliced2_halfStudentT_reparam_confEs_norm","All",80,48397,30,0.639124109575016,0.872107842936015,0.997679437941677,0.759010113962175,0.381534764628166
