"model","group","s_iter","seed","Nsubj","alpha","gam","eta","E0","cs"
"m1_RL_sliced2_halfStudentT_reparam_confEs_norm","All",77,19804,30,0.642597772040362,0.955721656573212,0.991210009385512,0.564943891760842,0.687509752144866
