"model","group","s_iter","seed","Nsubj","alpha","gam","eta","E0","cs"
"m1_RL_sliced2_halfStudentT_reparam_confEs_norm","All",64,24975,30,0.816455709748366,0.964160409274164,0.989532070341851,0.621154449494649,0.473756257705299
