"model","group","s_iter","seed","Nsubj","alpha","gam","eta","E0","cs"
"m1_RL_sliced2_halfStudentT_reparam_confEs_norm","All",105,8343,30,0.426960843747733,0.902568415063099,0.994786464903795,0.706019048155259,0.412493405120068
