"model","group","s_iter","seed","Nsubj","alpha","gam","eta","E0","cs"
"m1_RL_sliced2_halfStudentT_reparam_confEs_norm","All",62,60989,30,0.639082039049112,0.952501031771546,0.992488314867288,0.735424123005264,0.258038504387895
